addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"Старое Байсарово, М-7 (слева, 1163-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4813, 53.8958,,,,,1623,,,,https://www.gpnbonus.ru/
"Покровское, а/д Казань-Набережные Челны, на 183-м км",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.7389, 51.737,,,,,1624,,,,https://www.gpnbonus.ru/
"Рубцовск, Сельмашская, 1а",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,51.4957, 81.1917,,,,,1625,,,,https://www.gpnbonus.ru/
"Камень-на-Оби, Барнаульский тракт, 18",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.7640, 81.3441,,,,,1626,,,,https://www.gpnbonus.ru/
"Камень-на-Оби, Каменская, 148А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.805, 81.2978,,,,,1627,,,,https://www.gpnbonus.ru/
"Бийск, Трофимова, 15",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.5117, 85.1609,,,,,1628,,,,https://www.gpnbonus.ru/
"Шубёнка, Новосибирск-Бийск-Ташанта (338-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.650, 85.062,,,,,1629,,,,https://www.gpnbonus.ru/
"Бийск, Советская, 191/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.5170, 85.1811,,,,,1630,,,,https://www.gpnbonus.ru/
"Бийск, Советская, 204",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.517, 85.18,,,,,1631,,,,https://www.gpnbonus.ru/
"Бийск, Кутузова, 1/2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.4940, 85.149,,,,,1632,,,,https://www.gpnbonus.ru/
"Шипуново, Рубцовск-Барнаул (300 метров на северо-восток от перекрестка)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.2536, 82.2317,,,,,1633,,,,https://www.gpnbonus.ru/
"Бийск, Яминская, 1А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.55, 85.2319,,,,,1634,,,,https://www.gpnbonus.ru/
"Барнаул, Змеиногорский, 91",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.244, 83.712,,,,,1635,,,,https://www.gpnbonus.ru/
"Майма, Чуйский тракт (433 км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.0480, 85.9231,,,,,1636,,,,https://www.gpnbonus.ru/
"Сибирский, Р256 (слева, 188-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.558, 83.829,,,,,1637,,,,https://www.gpnbonus.ru/
"Шипуново, Южный, 1Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,52.20, 82.261,,,,,1638,,,,https://www.gpnbonus.ru/
"Целинное, Транспортная, 2а",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.0541, 85.6502,,,,,1639,,,,https://www.gpnbonus.ru/
"Геленджик, Кирова, 117",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,44.5687, 38.0900,,,,,1640,,,,https://www.gpnbonus.ru/
"Краснодар, Красных Партизан, 67",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.0683, 38.9099,,,,,1641,,,,https://www.gpnbonus.ru/
"Краснодар, Кожевенная, 78",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.0364, 38.9532,,,,,1642,,,,https://www.gpnbonus.ru/
"Краснодар, Уральская, 204/3",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.043, 39.1116,,,,,1643,,,,https://www.gpnbonus.ru/
"Краснодар, Александра Покрышкина, 25",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.1029, 38.976,,,,,1644,,,,https://www.gpnbonus.ru/
"Динская, Коммунальная и Садовая (угол улиц)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.202, 39.231,,,,,1645,,,,https://www.gpnbonus.ru/
"Краснодар, Уральская/Тюляева, 123/67",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.041, 39.09,,,,,1646,,,,https://www.gpnbonus.ru/
"Новотитаровская, Краснодар-Ейск (8 км+500 м)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,45.1975, 38.9981,,,,,1647,,,,https://www.gpnbonus.ru/
"Дивногорск, Старый Скит, 1/2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.9612, 92.4058,,,,,1648,,,,https://www.gpnbonus.ru/
"Красноярск, Маерчака, 111",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.04, 92.8335,,,,,1649,,,,https://www.gpnbonus.ru/
"Зеленогорск, Октябрьское, 55",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.098, 94.59,,,,,1650,,,,https://www.gpnbonus.ru/
"Большая Мурта, Красноярск-Енисейск (справа, 100-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.8931, 93.1024,,,,,1651,,,,https://www.gpnbonus.ru/
"Шарыпово, Ужур-Шарыпово",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5067, 89.1773,,,,,1652,,,,https://www.gpnbonus.ru/
"Железногорск, Енисейская, 40/1, 40/2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.1858, 93.4048,,,,,1653,,,,https://www.gpnbonus.ru/
"Железногорск, Красноярская, 53",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2029, 93.4269,,,,,1654,,,,https://www.gpnbonus.ru/
"Шарыпово, Центральный, 85",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5382, 89.1671,,,,,1655,,,,https://www.gpnbonus.ru/
"Лозовая, 39-й км. а/д Ирбейское-Верхняя Уря-&quot;Байкал&quot;",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.7656, 94.934,,,,,1656,,,,https://www.gpnbonus.ru/
"Есауловка, Трактовая, 2А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.789, 93.722,,,,,1657,,,,https://www.gpnbonus.ru/
"Архангельск, Кузнечная, 1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,64.4988, 40.637,,,,,1658,,,,https://www.gpnbonus.ru/
"Архангельск, Третья линия, 51",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,64.4456, 40.6013,,,,,1659,,,,https://www.gpnbonus.ru/
"Петушки, М7 (137 км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.962, 39.730,,,,,1660,,,,https://www.gpnbonus.ru/
"Камешково, Свердлова, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3495, 41.005,,,,,1661,,,,https://www.gpnbonus.ru/
"Маевка, М8 (107 км, слева)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.525, 38.489,,,,,1662,,,,https://www.gpnbonus.ru/
"Владимир, Ноябрьская, 183",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0842, 40.2137,,,,,1663,,,,https://www.gpnbonus.ru/
"Радужный, 17-й квартал, 9",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.006, 40.3055,,,,,1664,,,,https://www.gpnbonus.ru/
"г. Гусь-Хрустальный, Транспортная, 45Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.631, 40.631,,,,,1665,,,,https://www.gpnbonus.ru/
"Карабаново, Октябрьская, 96",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3295, 38.7126,,,,,1666,,,,https://www.gpnbonus.ru/
"Вязники, М7 (284 км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2360, 41.9418,,,,,1667,,,,https://www.gpnbonus.ru/
"Судогда, Р72 (59 км, слева)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.8850, 41.1620,,,,,1668,,,,https://www.gpnbonus.ru/
"Юрьев-Польский, Красносельский с/о Территориальная трасса участка Владимир-Юрьев-Польский 67 км",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.4907, 39.6927,,,,,1669,,,,https://www.gpnbonus.ru/
"Анна, Гнездилова, 102а",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,51.4790, 40.4124,,,,,1670,,,,https://www.gpnbonus.ru/
"Анна, Дорожная, 6А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,51.4919, 40.3879,,,,,1671,,,,https://www.gpnbonus.ru/
"Иваново, Слесарный переулок, 9",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.0092, 40.9603,,,,,1672,,,,https://www.gpnbonus.ru/
"Иваново, Павла Большевикова, 7А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.9682, 41.0480,,,,,1673,,,,https://www.gpnbonus.ru/
"Иваново, Лежневская, 59",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.98, 40.9,,,,,1674,,,,https://www.gpnbonus.ru/
"Иваново, Площадь Генкиной, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.016, 40.984,,,,,1675,,,,https://www.gpnbonus.ru/
"Кохма, Ивановская, 7А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.9285, 41.0872,,,,,1676,,,,https://www.gpnbonus.ru/
"Юрьевец, Р-81 (слева, 61-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.2918, 43.0889,,,,,1677,,,,https://www.gpnbonus.ru/
"Ново-Талицы, Автодоровская, 1А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.006, 40.86,,,,,1678,,,,https://www.gpnbonus.ru/
"Кохма, Кочетовой, 59",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.943, 41.113,,,,,1679,,,,https://www.gpnbonus.ru/
"Иваново, Лежневская, 185",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.9631, 40.9743,,,,,1680,,,,https://www.gpnbonus.ru/
"Иваново, Набережная, 4",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.0057, 40.9933,,,,,1681,,,,https://www.gpnbonus.ru/
"Пелгусово, 24К-260 (110-й км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.940, 40.7098,,,,,1682,,,,https://www.gpnbonus.ru/
"Нижние прыски, Калуга-Козельск-Оптина Пустынь (в развилке автодороги)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.093, 35.848,,,,,1683,,,,https://www.gpnbonus.ru/
"Балабаново, 50 лет Октября, 17",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.176, 36.662,,,,,1684,,,,https://www.gpnbonus.ru/
"Николаевка, Николаевка деревня",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.4332, 36.4101,,,,,1685,,,,https://www.gpnbonus.ru/
"Росва, Пролетарская, 10А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.4943, 36.0688,,,,,1686,,,,https://www.gpnbonus.ru/
"Кудиново, Кудиново поселок",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.9845, 36.2476,,,,,1687,,,,https://www.gpnbonus.ru/
"Сосенский, Заводская, 3",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.0503, 35.9627,,,,,1688,,,,https://www.gpnbonus.ru/
"Куровское, 5",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.5440, 36.0119,,,,,1689,,,,https://www.gpnbonus.ru/
"Таргай, Таргай",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.5697, 87.1603,,,,,1690,,,,https://www.gpnbonus.ru/
"Новокузнецк, Обнорского, 182",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.780, 87.257,,,,,1691,,,,https://www.gpnbonus.ru/
"Новокузнецк, Промстроевская, 6",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,53.8534, 87.2177,,,,,1692,,,,https://www.gpnbonus.ru/
"Кострома, Магистральная",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7275, 40.8938,,,,,1693,,,,https://www.gpnbonus.ru/
"Волгореченск, Квартал 34",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.452, 41.136,,,,,1694,,,,https://www.gpnbonus.ru/
"Кострома, Центральная 37/4",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7857, 41.0422,,,,,1695,,,,https://www.gpnbonus.ru/
"Кострома, Р-243 (Харино)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7858, 41.0858,,,,,1696,,,,https://www.gpnbonus.ru/
"Кострома, Кинешемское, 1/2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.74, 41.0097,,,,,1697,,,,https://www.gpnbonus.ru/
"Кострома, Галичская, 126",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.7815, 40.9974,,,,,1698,,,,https://www.gpnbonus.ru/
"Варгаши, М-51 (справа, 297-й км + 250 м)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.398, 65.784,,,,,1699,,,,https://www.gpnbonus.ru/
"Отрадное, Ленинградское шоссе, 120",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,59.7629, 30.7420,,,,,1700,,,,https://www.gpnbonus.ru/
"Отрадное, Благодатная, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,59.798, 30.823,,,,,1701,,,,https://www.gpnbonus.ru/
"Воскресенск, Гиганта, 2А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.261, 38.743,,,,,1702,,,,https://www.gpnbonus.ru/
"Стромынь, д. Стромынь (поворот на д. Дуброво)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0488, 38.5214,,,,,1703,,,,https://www.gpnbonus.ru/
"Талдом, Советская, 36",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.7180, 37.543,,,,,1704,,,,https://www.gpnbonus.ru/
"Протвино, Гаражный проезд, 2А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.8802, 37.2384,,,,,1705,,,,https://www.gpnbonus.ru/
"Плешкино, А108 (26 км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.038, 37.576,,,,,1706,,,,https://www.gpnbonus.ru/
"Сергиев Посад, Птицеградская, 1б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.298, 38.176,,,,,1707,,,,https://www.gpnbonus.ru/
"Ивантеевка, Кирова, 3 ",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.97, 37.933,,,,,1708,,,,https://www.gpnbonus.ru/
"Подольск, Большая Серпуховская, 65В",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4130, 37.5519,,,,,1709,,,,https://www.gpnbonus.ru/
"Можайск, Бородинская, 37А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5086, 35.9913,,,,,1710,,,,https://www.gpnbonus.ru/
"Пушкино, Старое Ярославское, 2Г",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.9851, 37.8669,,,,,1711,,,,https://www.gpnbonus.ru/
"Королев, Болшевское, 31А",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.931, 37.81,,,,,1712,,,,https://www.gpnbonus.ru/
"Донино, Центральная, 1/300",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.631, 38.3527,,,,,1713,,,,https://www.gpnbonus.ru/
"Петровское, Центральная, 67",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4806, 38.3473,,,,,1714,,,,https://www.gpnbonus.ru/
"Шмеленки, Егорьевское, 84",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.6424, 38.1567,,,,,1715,,,,https://www.gpnbonus.ru/
"Подольск, Домодедовское, 25",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.4372, 37.5843,,,,,1716,,,,https://www.gpnbonus.ru/
"Новохаритоново, Р105 (справа, Раменский р-н, п. Новохаритоново)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5905, 38.4970,,,,,1717,,,,https://www.gpnbonus.ru/
"Новогуслево, Р112 (слева, 18-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.55, 37.625,,,,,1718,,,,https://www.gpnbonus.ru/
"Дубна, Октябрьская, 8а",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.7522, 37.1297,,,,,1719,,,,https://www.gpnbonus.ru/
"Ступино, Фрунзе, 13",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.8987, 38.0646,,,,,1720,,,,https://www.gpnbonus.ru/
"Осеченки, Егорьевское (13-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.6537, 38.1164,,,,,1721,,,,https://www.gpnbonus.ru/
"Пушкино, М-8 (справа, 36 км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0218, 37.8841,,,,,1722,,,,https://www.gpnbonus.ru/
"Беркино, М-9 (справа, 123 км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0339, 35.885,,,,,1723,,,,https://www.gpnbonus.ru/
"Семенково, Краснозаводская",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.4215, 38.259,,,,,1724,,,,https://www.gpnbonus.ru/
"Пушкино, Учинская, 10",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.999, 37.834,,,,,1725,,,,https://www.gpnbonus.ru/
"Верея, Дороховское (35-й км, справа)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.351, 36.196,,,,,1726,,,,https://www.gpnbonus.ru/
"Тучково, Восточная, 41",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.588, 36.489,,,,,1727,,,,https://www.gpnbonus.ru/
"Северный, Калинина, 1Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.728, 37.610,,,,,1728,,,,https://www.gpnbonus.ru/
"Коробово, д.Коробово",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.5336, 37.81,,,,,1729,,,,https://www.gpnbonus.ru/
"Серпухов, Северное, 1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.937, 37.447,,,,,1730,,,,https://www.gpnbonus.ru/
"Чехов, Старое Симферопольское (66км + 450м, Любучанский с.о., вблизи д. Углешня)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.2096, 37.5078,,,,,1731,,,,https://www.gpnbonus.ru/
"Рыжиково, Старое Симферопольское (слева, 86-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.0446, 37.4323,,,,,1732,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Салганская, 35Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3048, 44.02,,,,,1733,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Казанское шоссе, 7Б",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2920, 44.0743,,,,,1734,,,,https://www.gpnbonus.ru/
"Дзержинск, Автозаводское, 2",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.2595, 43.6603,,,,,1735,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Комсомольское, 5В",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3116, 43.8998,,,,,1736,,,,https://www.gpnbonus.ru/
"Тарасиха, Р159 (слева, 58-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.706, 44.22,,,,,1737,,,,https://www.gpnbonus.ru/
"Анатольевка, М7 (справа, 527-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.0462, 45.4423,,,,,1738,,,,https://www.gpnbonus.ru/
"Нижний Новгород, Московское шоссе 245",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,56.3112, 43.798,,,,,1739,,,,https://www.gpnbonus.ru/
"Бобылевка, Р159 (220-й км)",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,57.5, 45.975,,,,,1740,,,,https://www.gpnbonus.ru/
"Новосибирск, Тульская, 435/1",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,54.9561, 82.8506,,,,,1741,,,,https://www.gpnbonus.ru/
"Новосибирск, Никитина, 126",Gazprom Neft,,,Russia,,{'@spider': 'gazpromneft_dac'},,55.0236, 82.9774,,,,,1742,,,,https://www.gpnbonus.ru/
